시도교육청코드,시도교육청명,표준학교코드,학교명,영문학교명,학교종류명,소재지명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반실업구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,수정일,법정동코드,시도명,시군구명,읍면동명
B10,서울특별시교육청,7134084,서울구남초등학교,Seoul Gunam Elementary School,초등학교,서울특별시,서울특별시성동광진교육지원청,공립,05048 ,서울특별시 광진구 구의강변로 69,/ 서울구남초등학교 (구의동),02-453-8921,http://www.gunam.es.kr,남여공학,02-3436-7518, ,N,일반계, ,전기,주간,19980301,19980605,20211216,1121510300,서울특별시,광진구,구의동
B10,서울특별시교육청,7041107,서울구로남초등학교,Seoul Guronam Elementary School,초등학교,서울특별시,서울특별시남부교육지원청,공립,08375 ,서울특별시 구로구 디지털로27길 76,(구로동/구로남초등학교),02-859-0501,http://www.guronam.es.kr,남여공학,02-859-0221, ,N,일반계, ,전기,주간,19640311,19640311,20211216,1153010200,서울특별시,구로구,구로동
B10,서울특별시교육청,7041108,서울구로초등학교,Seoul Guro Elementary School,초등학교,서울특별시,서울특별시남부교육지원청,공립,08283 ,서울특별시 구로구 구로중앙로27나길 9,/ 구로동443 (구로동),02-861-1941,http://www.guro.es.kr,남여공학,02-861-1944, ,N,일반계, ,전기,주간,19500620,19500620,20211216,1153010200,서울특별시,구로구,구로동
B10,서울특별시교육청,7091372,서울구룡초등학교,Seoul Guryong Elementary School,초등학교,서울특별시,서울특별시강남서초교육지원청,공립,06305 ,서울특별시 강남구 개포로 263,(개포동/구룡초등학교),02-573-5017,http://www.kuryong.es.kr,남여공학,02-575-4237, ,N,일반계, ,전기,주간,19831130,19850506,20211216,1168010300,서울특별시,강남구,개포동
B10,서울특별시교육청,7031115,서울구산초등학교,Seoul Gusan Elementary School,초등학교,서울특별시,서울특별시서부교육지원청,공립,03426 ,서울특별시 은평구 서오릉로15길 16,(구산동/ 구산초등학교),02-387-7487,http://gusan.sen.es.kr,남여공학,02-356-9686, ,N,일반계, ,전기,주간,19771129,19771129,20211216,1138010500,서울특별시,은평구,구산동
B10,서울특별시교육청,7132082,서울구암초등학교,Seoul Guam Elementary School,초등학교,서울특별시,서울특별시동작관악교육지원청,공립,08724 ,서울특별시 관악구 구암길 1,/ 서울구암초등학교 (봉천동),02-871-6041,http://seoulguam.es.kr,남여공학,02-872-0371, ,N,일반계, ,전기,주간,19770211,19770211,20211216,1162010100,서울특별시,관악구,봉천동
B10,서울특별시교육청,7134085,서울구의초등학교,Seoul Guui Elementary School,초등학교,서울특별시,서울특별시성동광진교육지원청,공립,05022 ,서울특별시 광진구 광나루로30길 49,/ 서울구의초등학교 (화양동),02-446-5507,http://www.guui.es.kr,남여공학,02-444-5872, ,N,일반계, ,전기,주간,19811226,19820422,20211216,1121510700,서울특별시,광진구,화양동
B10,서울특별시교육청,7041109,서울구일초등학교,Seoul Guil Elementary School,초등학교,서울특별시,서울특별시남부교육지원청,공립,08324 ,서울특별시 구로구 구일로 68,(구로동/구일초등학교),02-869-9101,http://guil.sen.es.kr,남여공학,02-869-9166, ,N,일반계, ,전기,주간,19871022,19871022,20211216,1153010200,서울특별시,구로구,구로동
B10,서울특별시교육청,7031116,서울구현초등학교,Seoul Guhyun Elementary School ,초등학교,서울특별시,서울특별시서부교육지원청,공립,03428 ,서울특별시 은평구 갈현로15길 51,(구산동/구현초등학교),02-352-5518,http://guhyun.sen.es.kr,남여공학,02-352-5514, ,N,해당없음, ,전기,주간,20081231,20090427,20211216,1138010500,서울특별시,은평구,구산동
B10,서울특별시교육청,7021082,서울군자초등학교,Seoul Gunja Elementary School,초등학교,서울특별시,서울특별시동부교육지원청,공립,02632 ,서울특별시 동대문구 한천로6길 21,/ 서울군자초등학교 (장안동),02-2244-0488,http://kunja.sen.es.kr,남여공학,02-2214-2226, ,N,일반계, ,전기,주간,19730106,19731122,20211216,1123010600,서울특별시,동대문구,장안동
B10,서울특별시교육청,7041260,서울금나래초등학교,seoulgeumnaraeelementaryschool,초등학교,서울특별시,서울특별시남부교육지원청,공립,08611 ,서울특별시 금천구 시흥대로79길 37,(시흥동),02-807-9821,http://geumnarae.sen.es.kr,남여공학,02-807-9823, ,N, , ,전기,주간,20170301,20170410,20211216,1154510200,서울특별시,금천구,독산동
B10,서울특별시교육청,7041110,서울금동초등학교,Seoul Geumdong Elementary School,초등학교,서울특별시,서울특별시남부교육지원청,공립,08645 ,서울특별시 금천구 금하로30길 53,/ 서울금동초등학교 (시흥동),02-809-2125,http://geumdong.sen.es.kr/,남여공학,02-809-2130, ,N,일반계, ,전기,주간,20030301,20030528,20211216,1154510300,서울특별시,금천구,시흥동
B10,서울특별시교육청,7134086,서울금북초등학교,Seoul Geumbuk Elementary School,초등학교,서울특별시,서울특별시성동광진교육지원청,공립,04721 ,서울특별시 성동구 행당로1길 13,/ 서울금북초등학교 (금호동1가),02-2299-5303,http://geumbuk.es.kr/,남여공학,02-2299-5301, ,N,일반계, ,전기,주간,19681126,19681126,20211216,1120010900,서울특별시,성동구,금호동1가
B10,서울특별시교육청,7041111,서울금산초등학교,Seoul Geumsan Elementary School,초등학교,서울특별시,서울특별시남부교육지원청,공립,08651 ,서울특별시 금천구 시흥대로24길 57,(시흥동/ 서울금산초등학교),02-806-0254,http://www.gumsan.es.kr,남여공학,02-806-0253, ,N,일반계, ,전기,주간,19980731,19981016,20211216,1154510300,서울특별시,금천구,시흥동
B10,서울특별시교육청,7061059,서울금양초등학교,Seoul Geumyang Elementary School,초등학교,서울특별시,서울특별시중부교육지원청,공립,04318 ,서울특별시 용산구 효창원로 137,/ 서울금양초등학교 (효창동),02-704-2901,http://www.keumyang.es.kr,남여공학,02-713-0738, ,N,일반계, ,전기,주간,19150910,19150910,20211216,1117011900,서울특별시,용산구,효창동
B10,서울특별시교육청,7134087,서울금옥초등학교,Seoul Geumok Elementary School,초등학교,서울특별시,서울특별시성동광진교육지원청,공립,04725 ,서울특별시 성동구 독서당로 251,(금호동4가/ 서울금옥초등학교),02-2297-2267,https://geumok.sen.es.kr,남여공학,02-2291-8999, ,N,일반계, ,전기,주간,19620412,19620412,20211216,1120011200,서울특별시,성동구,금호동4가
B10,서울특별시교육청,7041112,서울금천초등학교,Seoul Geumcheon Elementary School,초등학교,서울특별시,서울특별시남부교육지원청,공립,08571 ,서울특별시 금천구 탑골로5길 60,(시흥동),02-802-4970,http://www.kumcheon.es.kr,남여공학,02-895-0469, ,N,일반계, ,전기,주간,19831007,19840417,20211216,1154510300,서울특별시,금천구,시흥동
B10,서울특별시교육청,7134088,서울금호초등학교,Seoul Geumho Elementary School,초등학교,서울특별시,서울특별시성동광진교육지원청,공립,04726 ,서울특별시 성동구 무수막길 69,/ 서울금호초등학교 (금호동2가),02-2237-7495,http://www.geumho.es.kr,남여공학,02-2237-6262, ,N,일반계, ,전기,주간,19580401,19580401,20211216,1120011000,서울특별시,성동구,금호동2가
B10,서울특별시교육청,7031117,서울금화초등학교,Seoul Geumhwa Elementary School,초등학교,서울특별시,서울특별시서부교육지원청,공립,03735 ,서울특별시 서대문구 통일로 165,(천연동/서울금화초등학교),02-364-9264,http://www.geumhwa.es.kr,남여공학,02-392-4318, ,N,일반계, ,전기,주간,19240324,19240401,20211216,1141010600,서울특별시,서대문구,천연동
B10,서울특별시교육청,7130115,서울길동초등학교,Seoul Gildong Elementary School,초등학교,서울특별시,서울특별시강동송파교육지원청,공립,05344 ,서울특별시 강동구 양재대로116길 69,/ 서울길동초등학교 (길동),02-475-5591,http://www.gildong.es.kr,남여공학,02-483-4136, ,N,일반계, ,전기,주간,19730106,19740607,20211216,1174010500,서울특별시,강동구,길동
B10,서울특별시교육청,7121299,서울길원초등학교,Seoul Gilwon Elementary School,초등학교,서울특별시,서울특별시성북강북교육지원청,공립,02715 ,서울특별시 성북구 길음로15길 55,/ 서울길원초등학교 (길음동),02-914-9369,http://www.gilwon.es.kr,남여공학,02-914-9372, ,N,해당없음, ,전기,주간,20060105,20060301,20211216,1129013400,서울특별시,성북구,길음동
B10,서울특별시교육청,7121300,서울길음초등학교,Seoul Gireum Elementary School,초등학교,서울특별시,서울특별시성북강북교육지원청,공립,02723 ,서울특별시 성북구 길음로 142,(길음동/서울길음초등학교),02-918-9983,http://www.gireum.es.kr/,남여공학,02-918-9085, ,N,일반계, ,전기,주간,19841205,19841205,20211216,1129013400,서울특별시,성북구,길음동
B10,서울특별시교육청,7132083,서울난곡초등학교,Seoul Nangok Elementary School,초등학교,서울특별시,서울특별시동작관악교육지원청,공립,08858 ,서울특별시 관악구 난곡로35길 102,(신림동/ 난곡초등학교),02-855-2131,http://nangok.es.kr/,남여공학,02-855-2135, ,N,일반계, ,전기,주간,19710422,19710422,20211216,1162010200,서울특별시,관악구,신림동
B10,서울특별시교육청,7132084,서울난우초등학교,Seoul Nanwoo Elementary School,초등학교,서울특별시,서울특별시동작관악교육지원청,공립,08850 ,서울특별시 관악구 난우길 40,(신림동/난우초등학교),07078741206,http://www.nanwoo.es.kr,남여공학,028526221, ,N,일반계, ,전기,주간,19761203,19761203,20211216,1162010200,서울특별시,관악구,신림동
B10,서울특별시교육청,7132085,서울난향초등학교,Seoul Nanhyang Elementary School,초등학교,서울특별시,서울특별시동작관악교육지원청,공립,08859 ,서울특별시 관악구 난향길 9,(신림동/난향초등학교),02-839-0291,http://nanhyang.es.kr,남여공학,02-869-9317, ,N,일반계, ,전기,주간,19810406,19810406,20211216,1162010200,서울특별시,관악구,신림동
B10,서울특별시교육청,7081429,서울남명초등학교,Seoul Nammyeong Elementary School,초등학교,서울특별시,서울특별시강서양천교육지원청,공립,08077,서울특별시 양천구 중앙로23길 3,(신정동/서울남명초등학교),02-2607-5092,http://nammyeong.sen.es.kr,남여공학,02-2607-5096, ,N,일반계, ,전기,주간,19911030,19911030,20211216,1147010100,서울특별시,양천구,신정동
B10,서울특별시교육청,7132086,서울남부초등학교,Seoul Nambu Elementary School,초등학교,서울특별시,서울특별시동작관악교육지원청,공립,08763 ,서울특별시 관악구 남부순환로163길 14,/ 서울남부초등학교 (신림동),02-857-5032,http://seoulnambu.es.kr,남여공학,02-859-5857, ,N,일반계, ,전기,주간,19851008,19851008,20211216,1162010200,서울특별시,관악구,신림동
B10,서울특별시교육청,7132087,서울남사초등학교,Seoul Namsa Elementary School,초등학교,서울특별시,서울특별시동작관악교육지원청,공립,07014 ,서울특별시 동작구 동작대로13길 22,(사당동),02-522-0333,http://namsa.sen.es.kr,남여공학,02-588-7226, ,N,일반계, ,전기,주간,19790927,19790927,20211216,1159010700,서울특별시,동작구,사당동
B10,서울특별시교육청,7061060,서울남산초등학교,Seoul Namsan Elementary School,초등학교,서울특별시,서울특별시중부교육지원청,공립,04629 ,서울특별시 중구 퇴계로22길 17,/ 서울남산초등학교 (남산동2가),02-2097-9500,http://www.namsani.es.kr,남여공학,02-773-6435, ,N,일반계, ,전기,주간,19451101,19451101,20211216,1114012900,서울특별시,중구,남산동2가
B10,서울특별시교육청,7132088,서울남성초등학교,Seoul Namseong Elementary School,초등학교,서울특별시,서울특별시동작관악교육지원청,공립,07005 ,서울특별시 동작구 사당로23길 57-14,(사당동/ 서울남성초등학교),02-595-5471,http://www.namsung.es.kr,남여공학,02-536-2693, ,N,일반계, ,전기,주간,19670915,19671205,20211216,1159010700,서울특별시,동작구,사당동
B10,서울특별시교육청,7061061,서울남정초등학교,Seoul Namjeong Elementary School,초등학교,서울특별시,서울특별시중부교육지원청,공립,04368 ,서울특별시 용산구 원효로64길 17-10,/ 서울남정초등학교 (원효로2가),02-712-8938,http://www.seoul-nj.es.kr,남여공학,02-718-0108, ,N,일반계, ,전기,주간,19451101,19451101,20211216,1117011300,서울특별시,용산구,원효로2가
B10,서울특별시교육청,7130116,서울남천초등학교,Seoul Namcheon Elementary School,초등학교,서울특별시,서울특별시강동송파교육지원청,공립,05745 ,서울특별시 송파구 성내천로 207,(마천동),02-3401-0651,http://www.s-namcheon.es.kr,남여공학,02-3401-0654, ,N,일반계, ,전기,주간,19831203,19840503,20211216,1171011400,서울특별시,송파구,마천동
B10,서울특별시교육청,7081430,서울내발산초등학교,Seoul Naebalsan Elementary School,초등학교,서울특별시,서울특별시강서양천교육지원청,공립,07693,서울특별시 강서구 강서로46길 23,(내발산동/내발산초등학교),02-3662-7565,http://nbs.sen.es.kr,남여공학,02-3664-0993, ,N,일반계, ,전기,주간,19831203,19840621,20211216,1150010600,서울특별시,강서구,내발산동
B10,서울특별시교육청,7132089,서울노량진초등학교,Seoul Noryangjin Elementary School,초등학교,서울특별시,서울특별시동작관악교육지원청,공립,06924 ,서울특별시 동작구 장승배기로 160,(노량진동),02-815-1274,http://www.noryangjin.es.kr,남여공학,02-821-3298, ,N,일반계, ,전기,주간,19480320,19481010,20211216,1159010100,서울특별시,동작구,노량진동
